CodeJeu|NomJeu|DateAchat|Emplacement|Marque|Annee_Edition|NbJoueurs|AgeJoueurs|Manque|TypeJeu|NbPieces|TempsJeu|EtatJeu|Descriptif1|Descriptif2|Descriptif3|LienImg|Commentaire|NbPoints|NiveauJeu|Classification|PrixEstimé|Auteur|Illustrateur|SurPlace|Contenu1|Contenu2
1008|Nico Comme une grenouille|22/02/2017||livre||||||1||||||C:\Ludopret\Annexes\Images\1008 Comme une grenouille.PNG||1|||0|||N||
1009|Nico, J'ai 30 ans dans mon verre|22/02/2017||livre||||||1||||||C:\Ludopret\Annexes\Images\1009 J'ai 30 ans dans mon verre.PNG||1|||0|||N||
101|DICO-MATIK|27/05/2012|||||||6 mathématiques|0||||||C:\Ludopret\Annexes\Images\101 Dico-matik.PNG||1|||0|||N||
1010|L'ombre qui tue|22/02/2017||BD||||||1||||||C:\Ludopret\Annexes\Images\1010 L'ombre qui tue.PNG||1|||0|||N||
1011|A la vie, à la mort|22/02/2017||BD||||||1||||||C:\Ludopret\Annexes\Images\1011 A la vie, à la mort.PNG||1|||0|||N||
1012|Passé recomposé|22/02/2017||BD||||||1||||||C:\Ludopret\Annexes\Images\1012 Passé recomposé.PNG||1|||0|||N||
1013|La guerre des Lulus, la maison des enfants trouvés|22/02/2017||BD||||||1||||||C:\Ludopret\Annexes\Images\1013 La maison des enfants trouvés.PNG||1|||0|||N||
1014|La guerre des Lulus, Hans|22/02/2017||BD||||||1||||||C:\Ludopret\Annexes\Images\1014 Hans.PNG||1|||0|||N||
1015|Le Petit Nicolas|22/02/2017||CD||||||1|||1 livre poche et 2 CDs.| | |C:\Ludopret\Annexes\Images\1015 Le petit Nicolas.PNG||1|||0|||N||
1016|L'omelette au sucre|22/02/2017||CD||||||1|||livre poche et CD.| | |C:\Ludopret\Annexes\Images\1016 L'omelette au sucre.PNG||1|||0|||N||
1017|Harry Potter 1 à l'école des sorciers|22/02/2017||CD||||||1|||livre poche et cd.| | |C:\Ludopret\Annexes\Images\1017 Harry Potter à l'école des sorciers.PNG||1|||0|||N||
1018|Harry Potter et la chambre des secrets n° 2|22/02/2017||CD||||||1|||livre poche et CD.| | |C:\Ludopret\Annexes\Images\1018 Harry Potter et la chambre des secrets.PNG||1|||0|||N||
1019|Harry potter et le prisonnier d'Azkaban n°4|22/02/2017||CD||||||1|||livre poche et cd.| | |C:\Ludopret\Annexes\Images\1019 Harry Potter et le prisonnier d'Azkaban.PNG||1|||0|||N||
102|DOMINOS MICKEY|27/05/2012|||||||7 aide autom assoc tps|0||||||C:\Ludopret\Annexes\Images\102 Dominos Mickey.PNG||1|||0|||N||
1020|Harry potter et la coupe de feu n°3|22/02/2017||CD||||||1|||livre poche et 2 CDs.| | |C:\Ludopret\Annexes\Images\1020 Harry Potter et la coupe de feu.PNG||1|||0|||N||
1021|Le coffret écriture lecture, des graphèmes rugueux|24/02/2017||Montessori|||||5 lang graph ecriture lecture|1|||25 graphèmes rugueux50 cartes images50 cartes mots et un livret d'activité pour se préparer à l'écriture et à la lecture| | |C:\Ludopret\Annexes\Images\1021 Le coffret écriture et lecture.PNG||1|||0|||N||
1022|Times tables|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||apprendre les tables de multiplication1 tableau magnétiquetables de 1 à 12 144 jetons recto verso opération résultat| | |C:\Ludopret\Annexes\Images\1022 Times tables.PNG||1|||0|||N||
1023|Plus Plus mini néon|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||360 pièces| | |C:\Ludopret\Annexes\Images\1023 Plus plus mini néon.PNG||1|||0|||N||
1024|Plus plus mini basic|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||480 piéces| | |C:\Ludopret\Annexes\Images\1024 Puls plus mini basic.PNG||1|||0|||N||
1025|Calculodingo|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||1 livret31 cartes numérotées4 cartes personnage| | |C:\Ludopret\Annexes\Images\1025 Calculodingo.PNG||1|||0|||N||
1026|Les tables d'addition|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||Tam tam super plus42cartes jeu8 cartes aide mémoirerègle des 6 jeux| | |C:\Ludopret\Annexes\Images\1026 Tam Tam - Les tables d'addition.PNG||1|||0|||N||
1027|Les tables de multiplication|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||42 cartes jeux10 cartes aide mémoire1 carte astuces et la règle des 6 jeux| | |C:\Ludopret\Annexes\Images\1027 Tam Tam - Les tables de multiplication.PNG||1|||0|||N||
1028|Additions et soustractions|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||80 cartes jeux| | |C:\Ludopret\Annexes\Images\1028 Additions et soustractions.PNG||1|||0|||N||
1029|Troc chez  le chef indien|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||110 cartes dont :62 cartes monnaie62 cartes pioche2 tableaux d'échange1 tapis d'échange| | |C:\Ludopret\Annexes\Images\1029 Troc chez le chef indien.PNG||1|||0|||N||
103|DVD AUTISME ET APPRENTISSAGES|27/05/2012||||||||0||||||C:\Ludopret\Annexes\Images\103 DVD Autisme et apprentissages.PNG||1|||0|||N||
1030|Ma journée|24/02/2017||Les enfants de Dialogue|||||7 aide autom assoc tps|1|||1 tableau maison1 liste des magnets7 magnets jour29 magnets activités| | |C:\Ludopret\Annexes\Images\1030 Ma journée.PNG||1|||0|||N||
1031|Le jeu de l'arbre|24/02/2017||Les enfants de Dialogue|||||6 mathématiques|1|||1 tableau de bois avec 4 arbres de couleurs différentes1 dé de 6 couleurs1 dé avec des chiffres pour additionner et soustraire40 pommes de couleurrègle du jeu| | |C:\Ludopret\Annexes\Images\1031 Le jeu de l'arbre.PNG||1|||0|||N||
1032|Ze Géoanimo|24/02/2017||Les enfants de Dialogue|||||7 aide autom assoc tps|1|||20 cartes modèlesPièces en bois :10 grands demi cercles,4 petits demi cercles2 cercles2 ovales1 "nez"6 pattes2 ronds noirs2 petits ronds noirs| | |C:\Ludopret\Annexes\Images\1032 Ze Géoanimo.PNG||1|||0|||N||
1033|Space truck|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||Piéces magnétiques:10 carrées, 2 rectangles, 4 losanges, 2 trapères, 14 triangles, 6 roues, 3 connexions de roues, 1 attache véhicule| | |C:\Ludopret\Annexes\Images\1033 Space truck.PNG||1|||0|||N||
1034|Mini cubes véhicules|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||120 pièces1 livret| | |C:\Ludopret\Annexes\Images\1034 Mini cubes véhicules.PNG||1|||0|||N||
1035|Minis cubes dinosauris|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||120 pièces 1 livret| | |C:\Ludopret\Annexes\Images\135 Kit jeux d'adresse.PNG||1|||0|||N||
1036|Kapla|24/02/2017||Les enfants de Dialogue|||||1 motricité fine encast puzzle|1|||200 pièces de bois1 livret| | |C:\Ludopret\Annexes\Images\1036 Kapla.PNG||1|||0|||N||
1037|Planche à bascule Whizzy Dizzy|23/09/2017||Hoptoys|||||2 motricité globale|1|||Jeu d'équilibre 159.90 €| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1037.jpg||1|||0|||N||
1038|Décisions|23/09/2017||Hoptoys|||||8 jeux symboliques et imitatio|1|||Des cartes évoquent des situations, il faut trouver la solution| | |C:\Ludopret\Annexes\Images\1038 Feelings - Colorcards.PNG||1|||0|||N||
1039|conversations en bande dessinée|23/09/2017||Hoptoys||||||1|||livre méthodeinteractions avec des élèves atteints d'autisme ou d'autres troubles apparentés par le biais d'illustrations| | |C:\Ludopret\Annexes\Images\1039 Conversations en bandes dessinées.PNG||1|||0|||N||
104|Livre formes et motifs Casterman|27/05/2012||Casterman|||||4 médiathèque livres CD|0||don juin 2019|le précédent 104 (Cub'éléphant) a été déclassé et remplacé par le livre formes et motifs en juin2019.| | |C:\Ludopret\Annexes\Images\104 Livre formes et outils Casterman.PNG||1|||5|||N||
1040|Encastrements géants|23/09/2017||Hoptoys|||||1 motricité fine encast puzzle|1|||Encastrements géants construction de figures géométriques avec des grosses pièces de bois| | |C:\Ludopret\Annexes\Images\1040 Encastrement géant puzzle.PNG||1|||0|||N||
1041|Planche à loquets|23/09/2017||Hoptoys|||||1 motricité fine encast puzzle|1|||permet à l'enfant d'appréhender diverses formes de fermetures| | |C:\Ludopret\Annexes\Images\1041 Planche à loquets.PNG||1|||0|||N||
1042|Kit Scogym Tactik|24/09/2017||Wesco|||||2 motricité globale|1|||Kit de gymnastique, 11 pièces, 3 lattes, 2 petits plots, 2 plots inclinés, 2 grands plots, 1ceceau, 1sac de rangement, 1 guide pédagogique| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1042.jpg||1|||0|||N||
1043|Tonneau orange|24/09/2017||Wesco|||||2 motricité globale|1|||Fait parti du Kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1043.jpg||1|||0|||N||
1044|Cylindre Vert|24/09/2017||Wesco|||||2 motricité globale|1|||partie du Kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1044.jpg||1|||0|||N||
1045|Grande pente bleue|24/09/2017||Wesco|||||2 motricité globale|1|||partie du kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1045.jpg||1|||0|||N||
1046|Grande roue bleue|24/09/2017||Wesco|||||2 motricité globale|1|||partie du kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1046.jpg||1|||0|||N||
1047|Encastrement en U et demi cube|24/09/2017||Wesco|||||2 motricité globale|1|||partie du kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1047.jpg||1|||0|||N||
1048|Trois marches rouges|24/09/2017||Wesco|||||2 motricité globale|1|||partie du kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1048.jpg||1|||0|||N||
1049|Socles rouges pour la grande roue|24/09/2017||Wesco|||||2 motricité globale|1|||partie du kit bloc module serpentin| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\1049.jpg||1|||0|||N||
105|EMPILAGE GEOMETRIQUE|27/05/2012|||||||1 motricité fine encast puzzle|0||||||C:\Ludopret\Annexes\Images\105 Empilage géométrique.PNG||1|||0|||N||
1050|guide d'utilisation bloc module serpentin|24/09/2017||Wesco|||||1 motricité fine encast puzzle|1||||||C:\Ludopret\Annexes\Images\1050 guide pédagogique Bloc Modules Serpentin.PNG||1|||0|||N||
1051|Kit explor'action|26/09/2017||Wesco|||||1 motricité fine encast puzzle|1|||2 lattes plates, 2 lattes pentes, 7 rochers, 1 pont d'équilibre, 2 lots de rampes, 2 cerceauxencombrement au sol 400 cm de côté 1057 €| | |C:\Ludopret\Annexes\Images\1051 Explor'action.PNG||1|||0|||N||
1052|Funny Electonic Kit|13/02/2018||Amazon|||||1 motricité fine encast puzzle|1|||Jeu de construction électronique 80€ Manque une pièce (date : 09/11/2021)| | |C:\Ludopret\Annexes\Images\1052 Funny  electronic kit.PNG||1|||0|||N||
1053|Straw Tastic|13/02/2018||Amazon|||||1 motricité fine encast puzzle|1|||Jeu de construction avec des pailles 41€| | |C:\Ludopret\Annexes\Images\1053 Straw Tastic.PNG||1|||0|||N||
1054|Find nix|13/02/2018||Amazon|||||5 lang graph ecriture lecture|1|||Jeu d'attention 14 €| | |C:\Ludopret\Annexes\Images\1054 Find Nix.PNG||1|||0|||N||
1055|La chasse aux fantomes 1|13/02/2018||Mot a mot|||||5 lang graph ecriture lecture|1|||Jeu de langage 59 €| | |C:\Ludopret\Annexes\Images\1055 La chasse aux fantômes 1.PNG||1|||0|||N||
1056|Nini l'ourson|13/02/2018||Mot a mot|||||5 lang graph ecriture lecture|1|||Jeu de langage 34 €| | |C:\Ludopret\Annexes\Images\1056 Ni- Ni l'ourson.PNG||1|||0|||N||
1057|La chasse aux fantomes 2|13/02/2018||Mot a mot|||||5 lang graph ecriture lecture|1|||Jeu de langage 49 €| | |C:\Ludopret\Annexes\Images\1057 La chasse au fantômes 2.PNG||1|||0|||N||
1058|Calculs en herbes|13/02/2018||Mot a mot|||||6 mathématiques|1|||apprentissage du calcul base 44 €| | |C:\Ludopret\Annexes\Images\1058 calculs en herbe.PNG||1|||0|||N||
1059|Qui ? Quoi ?|13/02/2018||Mot a mot|||||5 lang graph ecriture lecture|1|||Développer la mémoire 62 €| | |C:\Ludopret\Annexes\Images\1059 Qui Quoi.PNG||1|||0|||N||
106|ENCASTREMENT ALPHABET|27/05/2012|||||||1 motricité fine encast puzzle|0||||||C:\Ludopret\Annexes\Images\105 Empilage géométrique.PNG||1|||0|||N||
1060|Mobile Medical Kit|13/03/2018|||||||8 jeux symboliques et imitatio|1||don oct18|véhicule médical| | |C:\Ludopret\Annexes\Images\1060 Leap Frog Mobile Medical Kit.PNG||1|||0|||N||
1061|Le jeu du calcul mental|13/03/2018||Lexidata|||||6 mathématiques|1||neuf oct18|jeu de 120 cartes, 4 pions, 1 dé, 1 plateau de jeu.| | |C:\Ludopret\Annexes\Images\1061 Le jeu du calcul mental.PNG||1|||0|||N||
1062|Multiplipotion|07/04/2018||Onthego editions||2 joueurs|||6 mathématiques|1||neuf fév18|jeu de cartes pour apprendre et réviser les tables de multiplication.| | |C:\Ludopret\Annexes\Images\1062 Multiplipotion.PNG||1|||0|||N||
1063|Learning wrap ups soustractions|17/03/2018||Learning wrap ups|||||6 mathématiques|1|||clé avec tables de soustractions et lien autocorrectif.| | |C:\Ludopret\Annexes\Images\1063 Learning Wrap.ups Soustractions orange.PNG||1|||0|||N||
1064|Learning wrap ups multiplications|17/03/2018||Learning wrap ups|||||6 mathématiques|1|||clé pour l'entrainement aux tables de multiplications avec lien autocorrectif.| | |C:\Ludopret\Annexes\Images\1064 Learning Wrap.ups Multiplications jaune.PNG||1|||0|||N||
1065|Triominos de luxe|17/03/2018||Goliath|| 2 à 4  joueurs|||6 mathématiques|1|||dominos avec pièces triangulaires. Réflexion et logique.| | |C:\Ludopret\Annexes\Images\1065 Triomino De Luxe.PNG||1|||0|||N||
1066|Rummy Academy|18/03/2018||Spot Games||1 à 4 joueurs|||6 mathématiques|1||neuf fév18|équivalent au Rummy Kub avec 3 variantes: solitaire, junior et défi.| | |C:\Ludopret\Annexes\Images\1066 Rummy Academy.PNG||1|||0|||N||
1067|Rummy voyage|18/03/2018||Spot Games|| 2 à 4  joueurs|||6 mathématiques|1||neuf fév18|version voyage du Rummy Kub| | |C:\Ludopret\Annexes\Images\1067 Rummy voyage.PNG||1|||0|||N||
1068|Mon alphabet mobile Montessori|18/03/2018||Nathan|||||5 lang graph ecriture lecture|1||neuf fév18|alphabet cursif tactile.| | |C:\Ludopret\Annexes\Images\1068 Mon alphabet mobile Montessori.PNG||1|||0|||N||
1069|Le grand imagier Montessori des sons et graphèmes|18/03/2018||Larousse|||||5 lang graph ecriture lecture|1||neuf fév18||||C:\Ludopret\Annexes\Images\1069 Le grand imagier Montessori.PNG||1|||0|||N||
107|ENCASTREMENT J'APPRENDS LES HAUTEURS|27/05/2012|||||||6 mathématiques|0||||||C:\Ludopret\Annexes\Images\107 Encastrement j'apprends les hauteurs.PNG||1|||0|||N||
1070|Les chiffres rugueux Montessori|18/03/2018||Eyrolles|||||6 mathématiques|1||neuf fév18|3 jeux de cartes sensoriels| | |C:\Ludopret\Annexes\Images\1070 Les chiffres rugueux Montessori.PNG||1|||0|||N||
1071|Le coffret écriture-lecture Montessori de Baltazar|18/03/2018||Hatier|||||5 lang graph ecriture lecture|1||neuf fév18|25 graphèmes rugueux50 cartes images50 cartes mots| | |C:\Ludopret\Annexes\Images\1071 Coffret écriture lecture Montessori.PNG||1|||0|||N||
1072|Vocabulon es petits|18/03/2018||Megableu||1 à 6 joueurs|||5 lang graph ecriture lecture|1||neuf fév18|réflexion, lecture, écriture, devinettes associées à 6 planches paysages| | |C:\Ludopret\Annexes\Images\1072 Vocabulon des petits.PNG||1|||0|||N||
1073|Le Prince de Motordu|18/03/2018||Nathan|| 2 à 4  joueurs|||5 lang graph ecriture lecture|1||neuf fév18|jeu de carte sans plateau, 32 cartes syllabes10 cartes mot bonus et 1 carte mémopour créer des mots réels ou imaginaires| | |C:\Ludopret\Annexes\Images\1073 Le prince de Montordu.PNG||1|||0|||N||
1074|Le jeu du Prince de Motordu|18/03/2018||Nathan|| 2 à 4  joueurs|||5 lang graph ecriture lecture|1||neuf fév18|jeu de société avec plateau, pour développer le vocabulaire (syllabes, initiales, rimes…)| | |C:\Ludopret\Annexes\Images\1074 Le jeu du prince de Montordu.PNG||1|||0|||N||
1075|Quatrimino des Alphas|18/03/2018||Recrealire|| 2 à 4  joueurs|||5 lang graph ecriture lecture|1||neuf fév18|28 quatriminos recto-verso, pour associer les lettres,jeu d'observation et d'assemblage de formes, type dominos| | |C:\Ludopret\Annexes\Images\1075 Quatrimino des Alphas.PNG||1|||0|||N||
1076|Scrabble junior|18/03/2018||Mattel games|| 2 à 4  joueurs|||8 jeux symboliques et imitatio|1||neuf fév18|plateau de jeu recto-verso selon difficultés| | |C:\Ludopret\Annexes\Images\1076 Scrabble Junior.PNG||1|||0|||N||
1077|L'imagier du Père Castor|18/03/2018||Flammarion|||||5 lang graph ecriture lecture|1||neuf fév18|associer images et motslivret de jeux éducatifs 180 cartes images180 cartes mots| | |C:\Ludopret\Annexes\Images\1077 Imagier du père Castor.PNG||1|||0|||N||
1078|Bla bla bla|18/03/2018||Djeco||3 à 5 joueurs|||5 lang graph ecriture lecture|1||neuf fév18|imagination et association d'images, pour créer des histoires et stimuler la discussion.| | |C:\Ludopret\Annexes\Images\1078 Bla bla bla.PNG||1|||0|||N||
1079|L'alphabet magique|18/03/2018||Haba|||||5 lang graph ecriture lecture|1||neuf fév18|3 jeux pédagogiques pour apprendre l'alphabet.| | |C:\Ludopret\Annexes\Images\1079 L'alphabet magique.PNG||1|||0|||N||
108|ENCASTREMENT LA CAMPAGNE|27/05/2012|||||||1 motricité fine encast puzzle|0||||||C:\Ludopret\Annexes\Images\108 Encastrement la campagne.PNG||1|||0|||N||
1080|Jeux pour bien vivre ensemble|18/03/2018||Hatier||2 à 6 joueurs|||8 jeux symboliques et imitatio|1||neuf fév18|jeu de cartes pour apprendre les règles de vie tout en s'amusant.| | |C:\Ludopret\Annexes\Images\1080 Jeux pour bien vivre ensemble.PNG||1|||0|||N||
1081|Je suis en CP|18/03/2018||Flammarion|||||5 lang graph ecriture lecture|1||neuf fév18|livre avec 6 comptines autour des sons 4 jeux à jouer seul ou à plusieurs: la maison des sons, le jeu des syllabes, le jeu des paires et la construction de phrases.| | |C:\Ludopret\Annexes\Images\1081 Je suis en CP.PNG||1|||0|||N||
1082|Les Alphas mes premières lectures - tome 2|18/03/2018||Recrealire|||||7 aide autom assoc tps|1||neuf fév18||||C:\Ludopret\Annexes\Images\1082 Les Alphas Mes premières lectures Tome 2.PNG||1|||0|||N||
1083|Petit Tom au pays de Serena avec CD audio|18/03/2018||Zethel|||||4 médiathèque livres CD|1||neuf fév18|conte musical| | |C:\Ludopret\Annexes\Images\1083 Petit Tom au pays de Serena.PNG||1|||0|||N||
1084|ARCHITECTO|01/04/2018||Foxmind|||||1 motricité fine encast puzzle|1||neuf fév18|jeu de manipulation et de logique, pour reproduire des modèles de costruction tridimentionnels à l'aide de blocs de forme différente. Livré avec livret modèles.| | |C:\Ludopret\Annexes\Images\1084 Architecto.PNG||1|||0|||N||
1085|Pagodes|01/04/2018||Smart Games|||||7 aide autom assoc tps|1||neuf fév18|1 plan de jeu- 3 pagodes- 7 pièces de jeu.but: se rendre 'une pagode à l'autre, à l'aide de morceux de route, de ponts.1 livret de 80 défis.| | |C:\Ludopret\Annexes\Images\1085 Pagodes.PNG||1|||0|||N||
1086|Au voleur|01/04/2018||Smart Games|||||7 aide autom assoc tps|1||neuf fév18|4 niveaux de difficultés. 1 livret avec 60 challenges.but: bloquer la voiture du bandit, à l'aide des voitures de police placées sur des formes particulières.| | |C:\Ludopret\Annexes\Images\1086 Au voleur.PNG||1|||0|||N||
1087|Topologix|01/04/2018||Djeco|||||7 aide autom assoc tps|1||neuf fév18|but: apprendre à situer les animaux dans l'espace, à partir d'une image, et renseigner le tableau à 2 entrées.| | |C:\Ludopret\Annexes\Images\1087 Topologie.PNG||1|||0|||N||
1088|Dobble Star Wars|01/04/2018||Asmodée|||||8 jeux symboliques et imitatio|1||neuf fév18|but: repérer plus vite que les adversaires les 2 images identiques entre deux cartes.| | |C:\Ludopret\Annexes\Images\1088 Dobble Star Wars.PNG||1|||0|||N||
1089|Jour& nuit|01/04/2018||Smart Games|||||1 motricité fine encast puzzle|1||neuf fév18|but: reconstituer les figures illustrées selon modèle.version jour: image détaillée,version nuit: reconnaître les ombres.1 socle en bois, 10 pièces e bois, 1 livret/chevalet de 48 défis| | |C:\Ludopret\Annexes\Images\1089 Jour & Nuit.PNG||1|||0|||N||
109|ENCASTREMENT LES FORMES|27/05/2012|||||||1 motricité fine encast puzzle|0||||||C:\Ludopret\Annexes\Images\109 Encastrement les forme.PNG||1|||0|||N||
1090|Creative Peg Puzzle|01/04/2018||Hape|||||1 motricité fine encast puzzle|1||neuf fév18|but: formes cannelées à enfiler sur des tiges à boutons.| | |C:\Ludopret\Annexes\Images\1090 Creative Peg Puzzle.PNG||1|||0|||N||
1091|12 cubes Pirates|07/04/2018||Janod|||||1 motricité fine encast puzzle|1||neuf fév18||||C:\Ludopret\Annexes\Images\1091 12 Cubes pirates.PNG||1|||0|||N||
1092|Dinausor wooden cube puzzle|07/04/2018|||||||1 motricité fine encast puzzle|1||neuf fév18|1 socle en bois, 3 axes et 9 cubes en bois.| | |C:\Ludopret\Annexes\Images\1092 Dinosaur wooden cube puzzle.PNG||1|||0|||N||
1093|Mini-verger|07/04/2018||Haba|| 2 à 4  joueurs|||8 jeux symboliques et imitatio|1||neuf fév18|1 plateau, 40 jetons fruits.but: empêcher le corbeau de manger les fruits.| | |C:\Ludopret\Annexes\Images\1093 Mini-verger.PNG||1|||0|||N||
1094|Chenilles arc-en-ciel|07/04/2018||Haba|| 2 à 4  joueurs|||8 jeux symboliques et imitatio|1||neuf fév18|jeu de couleurs.| | |C:\Ludopret\Annexes\Images\1094 Chenilles arc-en-ciel.PNG||1|||0|||N||
1095|Dictionnaire Lexidata|30/03/2018||Lexidata|||||5 lang graph ecriture lecture|1||neuf fév18|236 mots classés alphabétiquement dans 16 thèmes. A utiliser avec les livrets LX10 (882) et LX34 (899).| | |C:\Ludopret\Annexes\Images\1095 Dico Lexidata 1.PNG||1|||0|||N||
1096|Dictionnaire Lexidata|30/03/2018||Lexidata|||||5 lang graph ecriture lecture|1||neuf fév18|236 mots classés alphabétiquement dans 16 thèmes. A utiliser avec les livrets LX10 (882) et LX34 (899).| | |C:\Ludopret\Annexes\Images\1096 Dico Lexidata 2.PNG||1|||0|||N||
1097|Piquage avec lacets|08/05/2018|||||||1 motricité fine encast puzzle|1||||||C:\Ludopret\Annexes\Images\1097 Piquage avec lacets - La poule.PNG||1|||0|||N||
